id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
52364477,Apartamento elegante em Benfica,5212807,Vera,Lisboa,Benfica,38.75093,-9.19243,Entire home/apt,79,3,21,2022-11-22,1.53,1,289,19,119980/AL
52613676,Romana T2 Luxury Apartment,425908249,Romana,Lisboa,Arroios,38.73377,-9.13257,Entire home/apt,180,3,10,2022-08-24,0.79,10,51,9,113169/AL
52522113,"Green Pepper Apartment, Bairro Alto, Lisboa",408286736,André,Lisboa,Misericrdia,38.713081,-9.145106,Entire home/apt,119,5,0,,,72,164,0,2695/AL
52523051,Bica Lovely Tram at Historical Center,76223539,BnBird,Lisboa,Misericrdia,38.710365,-9.146229,Entire home/apt,55,3,9,2022-09-26,0.66,105,326,6,71075/AL
52624212,The Homeboat Company Parque das Nações -Lisboa II,36302573,The Homeboat Company,Lisboa,Parque das Naes,38.754765,-9.09423,Entire home/apt,171,1,14,2022-10-18,1.79,5,336,14,Exempt
52636786,Sriindo Arroios - 4 Beds Female Dormitory,353889391,Sri,Lisboa,Arroios,38.72984,-9.13738,Shared room,21,1,11,2022-11-18,0.81,5,354,10,114014/AL
52642930,Restauradores Prestige,76223539,BnBird,Lisboa,Santa Maria Maior,38.715546,-9.140871,Entire home/apt,121,3,34,2022-11-27,2.66,105,326,32,67597/AL
52523152,"White Pepper Apartment, Bairro Alto, Lisbon",22192546,Tânia,Lisboa,Misericrdia,38.71221,-9.14424,Entire home/apt,95,5,2,2022-08-15,0.45,43,4,2,2699/AL
52523892,"Black Pepper Apartment, Bairro Alto, Lisbon",22192546,Tânia,Lisboa,Misericrdia,38.713081,-9.145106,Entire home/apt,121,5,3,2022-08-28,0.52,43,6,3,2696/AL
52644313,Lisbon Stay at Roma Boulevard,76223539,BnBird,Lisboa,Areeiro,38.744335,-9.13949,Entire home/apt,57,3,11,2022-11-06,0.82,105,347,10,92722/AL
52648622,Once Upon A Time In Sintra I,76223539,BnBird,Sintra,"S.Maria, S.Miguel, S.Martinho, S.Pedro Penaferrim",38.792561,-9.380377,Entire home/apt,55,3,17,2022-12-03,1.19,105,347,13,111574/AL
52375014,Estúdio no centro histórico de  Cascais,423938800,Filipe,Cascais,Cascais e Estoril,38.69496,-9.42269,Entire home/apt,68,2,30,2022-11-12,2.01,1,360,27,120134/AL
52376850,Suite A Downtown Fanqueiros Guesthouse,25064934,Fernandes,Lisboa,Santa Maria Maior,38.71415,-9.13781,Private room,47,3,35,2022-11-04,2.54,19,158,31,70458/AL
52377691,Suite B Downtown Fanqueiros Guesthouse,25064934,Fernandes,Lisboa,Santa Maria Maior,38.71223,-9.13741,Private room,56,3,28,2022-11-11,1.93,19,162,20,70458/AL
52764848,LUXa Charm House | Room Nº 5 | Self Check-in Online,423536660,Zebra Charmosa,Sintra,"S.Maria, S.Miguel, S.Martinho, S.Pedro Penaferrim",38.79671,-9.39038,Private room,37,1,18,2022-10-19,2.45,13,266,18,50745/AL
52766242,LUXa Charm House | Room Nº 7 | Self Check-in Online,423536660,Zebra Charmosa,Sintra,"S.Maria, S.Miguel, S.Martinho, S.Pedro Penaferrim",38.79541,-9.38987,Private room,42,1,7,2022-11-05,1.12,13,270,7,50745/AL
52526821,"Parsley Apartment, Graça, Lisbon",22192546,Tânia,Lisboa,So Vicente,38.717834,-9.12282,Entire home/apt,86,3,0,,,43,0,0,93155/AL
52766599,Oeiras Elegant Retreat with Pool,76223539,BnBird,Oeiras,"Oeiras e S.Julio da Barra, Pao de Arcos e Caxias",38.685982,-9.310052,Entire home/apt,120,3,34,2022-11-06,2.52,105,266,31,119788/AL
52767922,LUXa Charm House | Room Nº 8 | Self Check-in Online,423536660,Zebra Charmosa,Sintra,"S.Maria, S.Miguel, S.Martinho, S.Pedro Penaferrim",38.79673,-9.38967,Private room,46,1,13,2022-11-05,1.14,13,270,13,50745/AL
52767993,LUXa Charm House | Room Nº 9 | Self Check-in Online,423536660,Zebra Charmosa,Sintra,"S.Maria, S.Miguel, S.Martinho, S.Pedro Penaferrim",38.79667,-9.38986,Private room,59,1,19,2022-10-09,2.34,13,266,19,50745/AL
52767998,Chafariz 24 House,145225726,Filipe,Sintra,"S.Maria, S.Miguel, S.Martinho, S.Pedro Penaferrim",38.77194,-9.35787,Entire home/apt,50,2,23,2022-11-13,1.93,2,255,23,120721/AL
52650484,"Historic charming Vila Almerinda, double & ensuite",193622281,Valeska,Sintra,"S.Maria, S.Miguel, S.Martinho, S.Pedro Penaferrim",38.804279,-9.379047,Private room,40,1,69,2022-11-20,4.83,2,88,64,Exempt
52654291,Apartment Lisboa Cardeal,235173928,Jorge,Lisboa,So Vicente,38.71468,-9.1232,Entire home/apt,54,2,53,2022-12-11,3.79,2,28,46,118294/AL
52528123,Chiado Balcony Apartment,76223539,BnBird,Lisboa,Misericrdia,38.71022,-9.144033,Entire home/apt,51,3,35,2022-11-18,2.49,105,316,30,85224/AL
52656857,Sriindo Arroios - Female Dormitory,353889391,Sri,Lisboa,Arroios,38.7306,-9.13491,Shared room,21,1,8,2022-10-08,1.24,5,365,8,118882/AL
52661639,The Cat’s Room Blush,385151124,Priscila,Lisboa,Santa Clara,38.78264,-9.1629,Private room,18,28,12,2022-11-12,0.85,2,61,9,Exempt
52768088,Santos Premium Apartment,427193231,Joao,Lisboa,Estrela,38.70662,-9.15404,Entire home/apt,174,2,29,2022-11-07,2.49,1,102,29,104957/AL
52768136,LUXa Charm House | Room 10 | Self Check-in Online,423536660,Zebra Charmosa,Sintra,"S.Maria, S.Miguel, S.Martinho, S.Pedro Penaferrim",38.7954,-9.39105,Private room,59,1,14,2022-09-23,1.15,13,261,14,50745/AL
52529086,House in the historic area of Lourinhã,57026748,William,Lourinh,Lourinh e Atalaia,39.24263,-9.31333,Entire home/apt,86,2,1,2022-10-28,0.59,1,292,1,132395/AL
52769891,My Sintra Story II,76223539,BnBird,Sintra,"S.Maria, S.Miguel, S.Martinho, S.Pedro Penaferrim",38.803455,-9.380859,Entire home/apt,57,3,18,2022-12-01,1.28,105,345,16,115422/AL
52770300,Anços Little House -Sintra Countryside-,113964497,Jorge,Sintra,"Almargem do Bispo, Pro Pinheiro e Montelavar",38.87592,-9.30815,Entire home/apt,30,2,21,2022-11-16,1.53,4,73,20,Exempt
52770482,Apartment family near aeroporto - Altice Arena,74792458,António,Lisboa,Olivais,38.7782,-9.12053,Entire home/apt,69,2,24,2022-11-05,1.71,19,350,18,24808/AL
52662134,Once Upon A Time In Sintra II,76223539,BnBird,Sintra,"S.Maria, S.Miguel, S.Martinho, S.Pedro Penaferrim",38.792358,-9.3803,Entire home/apt,57,3,12,2022-10-30,0.92,105,353,10,111574/AL
52662911,"Atemoya Apartment, Graça, Lisbon !New!",22192546,Tânia,Lisboa,So Vicente,38.720585,-9.128083,Entire home/apt,66,5,1,2021-11-05,0.07,43,47,0,77522/AL
52663392,AQ2 - Prime Location Luxury for Family & Friends,426302872,Abdel,Lisboa,Arroios,38.72027,-9.13453,Entire home/apt,141,1,33,2022-11-05,2.39,1,319,30,104750/AL
52663777,São Mamede Downtown Apartment,76223539,BnBird,Lisboa,Santa Maria Maior,38.71138,-9.135074,Entire home/apt,57,3,27,2022-11-26,2.18,105,342,26,37346/AL
52663831,THE SUN OF THE 7HILLS an incredible stay in Lisbon,426305748,Soar,Lisboa,Avenidas Novas,38.7338,-9.14648,Private room,28,1,98,2022-12-09,7.15,3,358,82,85183/AL
52530213,Charming Studio +Netflix +Washing machine,71506208,Carolina,Lisboa,Penha de Frana,38.725323,-9.117108,Entire home/apt,60,1,56,2022-11-20,3.84,2,105,43,119384/AL
52664692,Apart. nas Olaias a 5 min. da Faculdade ISEL e IST,140243657,Ricardo,Lisboa,Beato,38.735477447509766,-9.121999740600586,Entire home/apt,90,2,4,2022-11-04,0.29,13,136,3,76680/AL
52770821,Monthly Rental - Shared Room,122481877,Joana,Cascais,Carcavelos e Parede,38.68501,-9.33932,Shared room,24,30,1,2022-01-02,0.09,6,305,1,18040/AL
52770866,Olala Jardim Blue Suite,129000409,Olala Homes,Cascais,Cascais e Estoril,38.70389,-9.42863,Private room,98,1,21,2022-12-02,1.53,46,359,17,112661/AL
52770867,Olala Jardim Pink Suite,129000409,Olala Homes,Cascais,Cascais e Estoril,38.70485,-9.42858,Private room,98,1,11,2022-10-30,0.94,46,363,11,112661/AL
52531022,GuestReady - Industrial 2 Bedroom apartment near M,402191311,GuestReady,Lisboa,Arroios,38.72485,-9.13113,Entire home/apt,65,2,1,2022-06-08,0.16,101,0,1,99537/AL
52770868,Olala Jardim Green Suite,129000409,Olala Homes,Cascais,Cascais e Estoril,38.70334,-9.42798,Private room,98,1,10,2022-11-08,0.83,46,358,10,112661/AL
52771483,My Sintra Story III,76223539,BnBird,Sintra,"S.Maria, S.Miguel, S.Martinho, S.Pedro Penaferrim",38.803455,-9.380929,Entire home/apt,80,3,33,2022-11-18,2.32,105,317,30,115422/AL
52665382,"Lonicera Villa, Azenhas do Mar, Sintra !New!",22192546,Tânia,Sintra,Colares,38.837849,-9.460834,Entire home/apt,616,5,1,2022-05-26,0.15,43,360,1,555237/AL
52542948,Alfama Lovely Duplex,76223539,BnBird,Lisboa,Santa Maria Maior,38.712482,-9.127898,Entire home/apt,69,3,30,2022-11-22,2.08,105,348,27,65148/AL
52665524,Panteão Studio in Alfama - with a/c,239770235,Casas,Lisboa,So Vicente,38.71495,-9.12531,Entire home/apt,53,3,30,2022-11-12,2.15,3,350,26,87964/AL
52665543,Príncipe Real Sunny Apartment,76223539,BnBird,Lisboa,Misericrdia,38.716667,-9.152693,Entire home/apt,57,3,26,2022-11-22,2.14,105,309,26,39745/AL
52667089,Bica Historical Tram Apartment,76223539,BnBird,Lisboa,Misericrdia,38.709812,-9.146537,Entire home/apt,70,3,27,2022-11-20,2.07,105,332,26,73842/AL
52772839,Free Airport Transfer - Príncipe Real w/ Terrace,24122117,Paulo,Lisboa,Santo Antnio,38.71847,-9.15374,Entire home/apt,84,3,6,2022-06-24,0.45,11,339,3,120427/AL
52544046,The First Love House,195140646,Lisa'S Homes,Mafra,Ericeira,38.96863,-9.41054,Entire home/apt,86,2,24,2022-10-09,1.70,13,363,20,Exempt
52544362,Design Apartment in Typical Alfama,76223539,BnBird,Lisboa,Santa Maria Maior,38.712658,-9.129259,Entire home/apt,63,3,33,2022-11-10,3.21,105,334,33,75791/AL
52774428,Vivenda Buganvília,225261258,Céline,Torres Vedras,A dos Cunhados e Maceira,39.14186,-9.36662,Entire home/apt,197,7,3,2022-08-13,0.61,1,358,3,123977/AL
52784509,Santos Art Duplex,76223539,BnBird,Lisboa,Estrela,38.707821,-9.15515,Entire home/apt,100,3,15,2022-12-01,1.23,105,343,15,71370/AL
52786325,Mouraria Lisboa Hotel - Quarto Duplo,392692848,Rahim,Lisboa,So Vicente,38.71552,-9.13209,Private room,110,1,3,2021-11-29,0.22,5,300,0,7950
52668448,Belem 2 quartos perto do Palacio,426342156,Rita E Rui,Lisboa,Belm,38.69710416957517,-9.19601538587137,Entire home/apt,57,4,1,2022-12-08,1,1,342,1,Exempt
52544849,Beautiful Apt Graça - Castle & River view- balcony,22118079,Laurent,Lisboa,So Vicente,38.71873,-9.13159,Entire home/apt,127,7,11,2022-10-15,0.81,1,138,9,66672/AL
52671825,Beach and Park . Welcome to surfcity Carcavelos!,426370571,Maria,Cascais,Carcavelos e Parede,38.68227,-9.34388,Entire home/apt,77,4,33,2022-11-07,2.46,1,365,30,Exempt
52786944,Estefânia Apartment,12878313,Filipe,Lisboa,Arroios,38.73139,-9.13809,Entire home/apt,105,4,4,2022-05-24,0.29,4,304,2,57179/AL
52545569,Quarto até 2 pessoas 💎💎 | Lisboa/Alcântara/Belém,425287372,Nara,Lisboa,Alcntara,38.70538,-9.18943,Private room,30,3,38,2022-11-25,5.33,2,237,38,Exempt
52787481,Charming and cozy CHIADO 1 BR AP,2691312,Susana,Lisboa,Santa Maria Maior,38.712971,-9.141645,Entire home/apt,77,2,37,2022-11-20,2.61,3,322,33,83314/AL
52787645,Roma Cozy Flat,76223539,BnBird,Lisboa,Alvalade,38.745586,-9.142566,Entire home/apt,58,3,15,2022-10-23,1.24,105,307,15,72428/AL
52789117,Correeiros Downtown - Historic Lisbon Apartment,76223539,BnBird,Lisboa,Santa Maria Maior,38.712132,-9.137911,Entire home/apt,51,3,44,2022-12-01,3.28,105,324,39,64353/AL
52673559,"Quarto Águas - Casa Fixe ""Hospedagem com Afeto""",49087019,Leonil,Lisboa,Campolide,38.73417,-9.16597,Private room,25,3,28,2022-11-09,2.12,2,122,26,120862/AL
52673966,Quarto Bonsai - Casa Fixe “Hospedagem com afeto”,49087019,Leonil,Lisboa,Campolide,38.73367,-9.16403,Private room,20,3,24,2022-12-16,1.80,2,118,23,120862/AL
52685046,Quarto Amadorável,426471198,Camila E Thiago,Amadora,Mina de gua,38.76269,-9.2375,Private room,30,1,28,2022-11-23,2.14,1,0,27,Exempt
52546427,Barbosa River Views,76223539,BnBird,Lisboa,So Vicente,38.719025,-9.122636,Entire home/apt,63,3,19,2022-10-31,1.55,105,346,18,75197/AL
52546778,NEW! Lovely 2 bedroom in the heart of Lisbon,425300061,Nuno,Lisboa,Santa Maria Maior,38.71324,-9.12781,Entire home/apt,57,2,49,2022-11-30,3.78,1,311,46,84811/AL
52685465,Olaias Flat (with Free Parking),76223539,BnBird,Lisboa,Beato,38.736279,-9.125327,Entire home/apt,56,3,8,2022-11-10,0.58,105,269,7,63045/AL
52548758,Fantastic Apartment in Parque das Nacoes,44614798,Clara,Lisboa,Parque das Naes,38.77294,-9.09821,Entire home/apt,139,2,11,2022-08-19,0.80,2,0,9,120065/AL
52789440,Modern apartment right in the Heart of Chiado,776014,Alexandre,Lisboa,Misericrdia,38.71283,-9.14366,Entire home/apt,224,2,1,2021-11-15,0.08,5,303,0,324048
52789677,Amazing 1 Bed Apartment,776014,Alexandre,Lisboa,Misericrdia,38.71256,-9.14449,Entire home/apt,206,2,1,2022-08-17,0.24,5,288,1,324030
52549978,Apartamento para família e descanso,42193046,Sandro,Sintra,Algueiro-Mem Martins,38.80982,-9.32523,Entire home/apt,24,12,19,2022-10-26,1.39,1,286,18,774749
52790000,Amazing 1 Bedroom Apartment,776014,Alexandre,Lisboa,Misericrdia,38.711,-9.14379,Entire home/apt,205,2,1,2022-08-04,0.22,5,333,1,323994
52790026,Alfama historical studio,427371025,Art,Lisboa,Santa Maria Maior,38.7123,-9.13112,Entire home/apt,60,2,41,2022-12-15,3.32,1,312,40,2646
52686046,*COZY FLAT* At La Casa de Papel - Central,62118508,Zi,Lisboa,Misericrdia,38.70891,-9.14499,Entire home/apt,64,1,27,2022-12-11,6.59,2,262,27,Exempt
52554794,MARTIM VAZ - ROOFTOP,39868226,Teresa & José,Lisboa,Arroios,38.71562,-9.13893,Entire home/apt,99,2,49,2022-12-10,3.43,3,298,44,108193/AL
52696404,Cascais Luxury Ocean Front with Terrace & Spa Pool,220273452,Jenny,Cascais,Cascais e Estoril,38.70335,-9.41456,Entire home/apt,199,3,23,2022-12-11,3.43,1,255,23,126625/AL
52696547,PORTAS DO CÉU 1A,410081410,Portas Do Céu,Lisboa,So Vicente,38.71313,-9.12991,Entire home/apt,94,3,5,2022-11-12,0.40,29,136,4,3407/AL
52700072,Entire flat in a beautiful home in Alcântara,205026353,Ella,Lisboa,Alcntara,38.70885,-9.17462,Entire home/apt,77,3,5,2022-07-31,0.43,2,298,5,55201
52705978,Cozy Red Telheiras Apartment,105229019,Carlos André,Lisboa,Carnide,38.76323,-9.17907,Entire home/apt,177,2,5,2022-10-18,0.38,13,321,3,25835/AL
52791997,Private room  near the River Tejo,387125230,Jela,Lisboa,Alcntara,38.70493,-9.17505,Private room,29,5,6,2022-10-23,0.42,1,90,5,Exempt
52796324,Casa Sarradinho,106937197,Vasco,Cascais,Cascais e Estoril,38.71538,-9.44529,Entire home/apt,204,3,7,2022-08-22,0.59,26,360,7,120422/AL
52803526,Bombarda 21 City View @ Retro Lisbon,76223539,BnBird,Lisboa,Arroios,38.720001,-9.134482,Entire home/apt,57,3,9,2022-09-25,0.99,105,336,9,102966/AL
52561228,Quarto individual em lisboa,425428935,Lucas,Lisboa,Beato,38.73911,-9.11989,Private room,30,5,0,,,1,349,0,Exempt
52804073,Casa do Príncipe Real,94087278,Marta,Lisboa,Santo Antnio,38.716774,-9.1478,Entire home/apt,55,3,15,2022-10-31,2.41,1,351,15,83136/AL
52804934,Lisbon Place and Beyond,76223539,BnBird,Lisboa,Lumiar,38.760937,-9.178028,Entire home/apt,74,3,9,2022-10-05,0.68,105,308,8,79745/AL
52805484,Loving Lisbon Rossio. Great Location. Clean&Safe,405976362,Carla,Lisboa,Arroios,38.71655,-9.13812,Entire home/apt,91,1,29,2022-09-12,2.05,2,180,26,25166/AL
52805616,Aluga-se T2 - Estadias Curtas,20619824,Rita,Lisboa,Penha de Frana,38.72817,-9.12448,Entire home/apt,59,1,9,2022-09-04,0.99,1,318,9,Exempt
52813193,Apartment w/ Jacuzzi in Central Lisbon,112393831,Ana,Lisboa,Santo Antnio,38.72075,-9.15393,Entire home/apt,85,5,12,2022-11-06,0.89,4,101,10,90569/AL
52709813,Triplex Suite for 5 people&beach&city&pool,426695936,Dinha,Oeiras,"Oeiras e S.Julio da Barra, Pao de Arcos e Caxias",38.71282,-9.2702,Private room,283,8,9,2022-08-18,0.78,5,365,9,7544/AL
52711131,Lisboa : superbe appartement pour 4,350495550,Angela,Lisboa,Campo de Ourique,38.71714,-9.16588,Entire home/apt,70,2,1,2021-11-01,0.07,1,343,0,Exempt
52561813,"Guest Inn Alfama II, Premium Apartments",76223539,BnBird,Lisboa,Santa Maria Maior,38.711617,-9.128668,Entire home/apt,46,3,22,2022-11-26,1.77,105,345,21,68369/AL
52815533,CHARMOSO APARTAMENTO CENTRAL ARRENDA UM QUARTO,427589976,João,Lisboa,Santo Antnio,38.71804,-9.14408,Private room,70,3,9,2022-10-01,0.68,1,319,6,Exempt
52818271,New! Kings Apartment III w/ exterior Patio,69768627,Diogo,Lisboa,Arroios,38.7262,-9.13414,Entire home/apt,199,3,36,2022-12-11,2.96,4,277,36,95045/AL
52565022,Alfama Azulejo Studio,93321205,Lincoln,Lisboa,So Vicente,38.71387,-9.12896,Entire home/apt,47,3,93,2022-12-11,6.43,6,303,78,77576/AL
52819262,Entrecampos - Apartamento estacionamento e jardim,188658313,Marta,Lisboa,Avenidas Novas,38.747337,-9.153012,Entire home/apt,99,3,32,2022-11-23,2.35,1,169,31,120165/AL
52711332,"Stroll to the River from a Calm, Central Retreat",60240609,Maria,Lisboa,Misericrdia,38.70652,-9.14205,Entire home/apt,132,2,41,2022-11-30,4.01,2,171,41,75687/AL
52569901,N3 Apartment,290400188,N Apartment,Amadora,Mina de gua,38.76613,-9.23456,Entire home/apt,81,1,22,2022-12-04,1.55,1,68,15,Exempt
52712537,Discover Lisbon's History from Ferragial's Home,60240609,Maria,Lisboa,Santa Maria Maior,38.70855,-9.14233,Entire home/apt,132,2,64,2022-12-07,5.60,2,121,64,75760/AL
52823053,Mouraria Lisboa Hotel - Quarto Twin,392692848,Rahim,Lisboa,Santa Maria Maior,38.71548,-9.13387,Private room,110,1,0,,,5,300,0,Exempt
52909852,"Licorice Black Apartment, Graça, Lisboa !New!",408286736,André,Lisboa,Penha de Frana,38.722683,-9.129366,Entire home/apt,116,3,19,2022-11-04,1.40,72,296,17,120073/AL
52911113,Alfama Renovated Studio with River View,115792805,Living In,Lisboa,Santa Maria Maior,38.71302,-9.125544,Entire home/apt,56,3,20,2022-11-05,1.47,4,350,17,39296/AL
52826234,Mouraria Lisboa Hotel - Quarto Duplo Superior,392692848,Rahim,Lisboa,Santa Maria Maior,38.71552,-9.13369,Private room,120,1,1,2022-05-08,0.13,5,300,1,Exempt
52911798,Lardocelar6,238490268,Samuel,Lisboa,Arroios,38.73246,-9.13701,Private room,27,7,22,2022-12-10,1.64,16,122,21,Exempt
52911956,Mouraria Lisboa Hotel - Quarto Duplo Vista,392692848,Rahim,Lisboa,Santa Maria Maior,38.7173,-9.13396,Private room,130,1,1,2022-04-16,0.12,5,300,1,Exempt
52826399,Mouraria Lisboa Hotel - Quarto Twin Superior,392692848,Rahim,Lisboa,Santa Maria Maior,38.71546,-9.13225,Private room,120,1,0,,,5,300,0,Exempt
52916039,Green Villa - Luxury House in Portugal,55304169,Roxane,Lourinh,Santa Brbara,39.20907,-9.2921,Entire home/apt,149,3,11,2022-10-31,1.14,2,331,11,121740/AL
52837811,Apartamento proximo a Lisboa,364238955,Márcia,Amadora,Encosta do Sol,38.76983,-9.2178,Entire home/apt,65,1,2,2021-12-27,0.16,1,0,2,Exempt
52916832,Estúdio Estoril,2573566,Luísa,Lisboa,Arroios,38.73365,-9.1434,Entire home/apt,150,3,0,,,8,0,0,21591/AL
52920351,Casas de Santa Maria 1,260203108,Rita,Sintra,"S.Maria, S.Miguel, S.Martinho, S.Pedro Penaferrim",38.833866,-9.448909,Entire home/apt,150,2,1,2021-10-24,0.07,4,360,0,115050/AL
52838985,Ribeira D'Ilhas Central Home,24122117,Paulo,Mafra,Ericeira,38.98412,-9.41341,Entire home/apt,100,3,0,,,11,230,0,120474/AL
52714133,Palacette da Mouraria lisboa,426735192,Roland,Lisboa,Santa Maria Maior,38.71572,-9.13377,Entire home/apt,129,6,1,2022-06-17,0.16,1,350,1,58409/AL
52921693,Casas de Santa Maria 2,260203108,Rita,Sintra,"S.Maria, S.Miguel, S.Martinho, S.Pedro Penaferrim",38.83439,-9.44976,Entire home/apt,150,2,8,2022-09-02,0.98,4,356,8,115049/AL
52843269,Casa da Paderna - Superb Views in Old Town Sintra,60386806,Cláudia,Sintra,"S.Maria, S.Miguel, S.Martinho, S.Pedro Penaferrim",38.80013,-9.39417,Entire home/apt,250,2,1,2022-01-02,0.09,6,30,1,30561/AL
52848594,Alfama The Best III,76223539,BnBird,Lisboa,Santa Maria Maior,38.712551,-9.126306,Entire home/apt,46,3,29,2022-11-29,2.15,105,328,26,78905/AL
52921894,ATALAIA 1  apartment,218778,José,Lisboa,Misericrdia,38.71422,-9.14447,Entire home/apt,70,30,1,2022-11-01,0.64,6,334,1,Exempt
52848804,Cascais Atlantic Views,76223539,BnBird,Cascais,Cascais e Estoril,38.706257,-9.430426,Entire home/apt,40,3,19,2022-11-26,1.40,105,348,16,68118/AL
52921906,Casa de Santa Maria 3,260203108,Rita,Sintra,"S.Maria, S.Miguel, S.Martinho, S.Pedro Penaferrim",38.833885,-9.448891,Entire home/apt,150,2,12,2022-08-26,1.46,4,358,12,115049/AL
52849147,Typical Alfama flat with Riverview and Aircon,43180060,Michael,Lisboa,So Vicente,38.714046,-9.130364,Entire home/apt,85,2,45,2022-11-22,4.70,1,355,45,90209/AL
52933111,Alfama Charming Apartment Amazing View and Terrace,428522813,Ilda,Lisboa,Santa Maria Maior,38.711971,-9.134374,Entire home/apt,205,3,45,2022-12-09,3.39,1,331,44,59045/AL
52849804,Meu Cantinho em Cascais,76223539,BnBird,Cascais,Cascais e Estoril,38.699352,-9.43942,Entire home/apt,74,3,16,2022-11-08,1.34,105,347,16,93006/AL
52850457,"Single room in Campo de Ourique, Lisboa.",190814174,Charming Accomodation,Lisboa,Campo de Ourique,38.71797,-9.16653,Private room,28,4,26,2022-11-23,1.99,4,357,24,112298/AL
52717961,Double Bedroom in Spacious Central Lisbon Flat,59235024,May,Lisboa,Arroios,38.72474,-9.13438,Private room,37,20,6,2022-10-02,0.45,3,220,5,92245/AL
52724686,GuestReady - Carpinteiro House,402191311,GuestReady,Mafra,Ericeira,38.95977,-9.41282,Entire home/apt,71,2,18,2022-10-10,1.34,101,300,14,68543/AL
52729631,Portas do Céu 2A 1 Bedroom with Balcony,410081410,Portas Do Céu,Lisboa,Santa Maria Maior,38.71285,-9.12999,Entire home/apt,95,3,35,2022-12-04,2.54,29,106,30,3416/AL
52945796,Sunset View Ericeira_Auto2002,428631490,Joaquim,Mafra,Ericeira,38.972736,-9.415306,Entire home/apt,89,5,3,2022-08-12,0.39,2,264,3,121730/AL
52853162,Cozy Apartment in Sintra Village.,29922741,Luis,Sintra,"S.Maria, S.Miguel, S.Martinho, S.Pedro Penaferrim",38.80067,-9.38588,Entire home/apt,70,3,2,2022-03-25,0.20,2,356,2,117326/AL
52946584,Lisboa Intendente  Apartment with Balcony,42835369,Rcgi,Lisboa,Arroios,38.72197,-9.13545,Entire home/apt,202,1,9,2022-11-21,1.88,11,247,9,102740/AL
